Transcript stable ID version	Gene stable ID	Gene stable ID version
ENSMUST00000213103.2	ENSMUSG00000059205	ENSMUSG00000059205.5
ENSMUST00000216580.1	ENSMUSG00000059205	ENSMUSG00000059205.5
ENSMUST00000030897.14	ENSMUSG00000057751	ENSMUSG00000057751.14
ENSMUST00000152159.7	ENSMUSG00000057751	ENSMUSG00000057751.14
ENSMUST00000128700.2	ENSMUSG00000057751	ENSMUSG00000057751.14
ENSMUST00000030381.7	ENSMUSG00000028633	ENSMUSG00000028633.7
ENSMUST00000103018.10	ENSMUSG00000061306	ENSMUSG00000061306.16
ENSMUST00000045402.13	ENSMUSG00000061306	ENSMUSG00000061306.16
ENSMUST00000076697.12	ENSMUSG00000061306	ENSMUSG00000061306.16
ENSMUST00000053692.8	ENSMUSG00000061306	ENSMUSG00000061306.16
ENSMUST00000179094.7	ENSMUSG00000061306	ENSMUSG00000061306.16
ENSMUST00000100729.8	ENSMUSG00000029440	ENSMUSG00000029440.15
ENSMUST00000197809.1	ENSMUSG00000029440	ENSMUSG00000029440.15
ENSMUST00000198183.1	ENSMUSG00000029440	ENSMUSG00000029440.15
ENSMUST00000028882.1	ENSMUSG00000027399	ENSMUSG00000027399.1
ENSMUST00000185713.6	ENSMUSG00000095135	ENSMUSG00000095135.7
ENSMUST00000177834.1	ENSMUSG00000095135	ENSMUSG00000095135.7
ENSMUST00000216756.2	ENSMUSG00000068819	ENSMUSG00000068819.3
ENSMUST00000213302.2	ENSMUSG00000068819	ENSMUSG00000068819.3
ENSMUST00000090712.1	ENSMUSG00000068819	ENSMUSG00000068819.3
ENSMUST00000095440.8	ENSMUSG00000030344	ENSMUSG00000030344.11
ENSMUST00000202878.3	ENSMUSG00000030344	ENSMUSG00000030344.11
ENSMUST00000202574.1	ENSMUSG00000030344	ENSMUSG00000030344.11
ENSMUST00000100770.8	ENSMUSG00000043733	ENSMUSG00000043733.14
ENSMUST00000054547.8	ENSMUSG00000043733	ENSMUSG00000043733.14
ENSMUST00000003536.8	ENSMUSG00000003444	ENSMUSG00000003444.8
ENSMUST00000062439.5	ENSMUSG00000050685	ENSMUSG00000050685.5
ENSMUST00000063219.2	ENSMUSG00000051732	ENSMUSG00000051732.2
ENSMUST00000234633.1	ENSMUSG00000117621	ENSMUSG00000117621.1
ENSMUST00000106899.3	ENSMUSG00000026180	ENSMUSG00000026180.8
ENSMUST00000027372.7	ENSMUSG00000026180	ENSMUSG00000026180.8
ENSMUST00000049388.8	ENSMUSG00000042705	ENSMUSG00000042705.9
ENSMUST00000234961.1	ENSMUSG00000042705	ENSMUSG00000042705.9
ENSMUST00000234280.1	ENSMUSG00000042705	ENSMUSG00000042705.9
ENSMUST00000234085.1	ENSMUSG00000042705	ENSMUSG00000042705.9
ENSMUST00000234701.1	ENSMUSG00000042705	ENSMUSG00000042705.9
ENSMUST00000115383.8	ENSMUSG00000062980	ENSMUSG00000062980.15
ENSMUST00000115382.7	ENSMUSG00000062980	ENSMUSG00000062980.15
ENSMUST00000137437.5	ENSMUSG00000062980	ENSMUSG00000062980.15
ENSMUST00000051241.6	ENSMUSG00000044786	ENSMUSG00000044786.6
ENSMUST00000209061.1	ENSMUSG00000044786	ENSMUSG00000044786.6
ENSMUST00000187321.1	ENSMUSG00000073609	ENSMUSG00000073609.9
ENSMUST00000097633.9	ENSMUSG00000073609	ENSMUSG00000073609.9
ENSMUST00000112881.7	ENSMUSG00000073609	ENSMUSG00000073609.9
ENSMUST00000189154.1	ENSMUSG00000073609	ENSMUSG00000073609.9
ENSMUST00000188532.1	ENSMUSG00000073609	ENSMUSG00000073609.9
ENSMUST00000112359.8	ENSMUSG00000042328	ENSMUSG00000042328.13
ENSMUST00000035279.3	ENSMUSG00000042328	ENSMUSG00000042328.13
ENSMUST00000142864.7	ENSMUSG00000063450	ENSMUSG00000063450.14
ENSMUST00000143031.7	ENSMUSG00000063450	ENSMUSG00000063450.14
ENSMUST00000150317.7	ENSMUSG00000063450	ENSMUSG00000063450.14
ENSMUST00000148324.1	ENSMUSG00000063450	ENSMUSG00000063450.14
ENSMUST00000148825.1	ENSMUSG00000063450	ENSMUSG00000063450.14
ENSMUST00000085280.11	ENSMUSG00000063450	ENSMUSG00000063450.14
ENSMUST00000139204.7	ENSMUSG00000063450	ENSMUSG00000063450.14
ENSMUST00000131480.7	ENSMUSG00000063450	ENSMUSG00000063450.14
ENSMUST00000154509.7	ENSMUSG00000063450	ENSMUSG00000063450.14
ENSMUST00000044217.15	ENSMUSG00000063450	ENSMUSG00000063450.14
ENSMUST00000195870.2	ENSMUSG00000102802	ENSMUSG00000102802.3
ENSMUST00000079970.5	ENSMUSG00000063802	ENSMUSG00000063802.5
ENSMUST00000205474.1	ENSMUSG00000063802	ENSMUSG00000063802.5
ENSMUST00000205952.1	ENSMUSG00000063802	ENSMUSG00000063802.5
ENSMUST00000206946.1	ENSMUSG00000063802	ENSMUSG00000063802.5
ENSMUST00000206306.1	ENSMUSG00000063802	ENSMUSG00000063802.5
ENSMUST00000022746.12	ENSMUSG00000022146	ENSMUSG00000022146.12
ENSMUST00000176826.1	ENSMUSG00000022146	ENSMUSG00000022146.12
ENSMUST00000095128.9	ENSMUSG00000071014	ENSMUSG00000071014.10
ENSMUST00000108108.2	ENSMUSG00000071014	ENSMUSG00000071014.10
ENSMUST00000031627.8	ENSMUSG00000029623	ENSMUSG00000029623.14
ENSMUST00000052601.3	ENSMUSG00000046354	ENSMUSG00000046354.3
ENSMUST00000075845.10	ENSMUSG00000058230	ENSMUSG00000058230.12
ENSMUST00000171937.1	ENSMUSG00000058230	ENSMUSG00000058230.12
ENSMUST00000127103.7	ENSMUSG00000031170	ENSMUSG00000031170.14
ENSMUST00000115591.7	ENSMUSG00000031170	ENSMUSG00000031170.14
ENSMUST00000033512.10	ENSMUSG00000031170	ENSMUSG00000031170.14
ENSMUST00000115590.1	ENSMUSG00000031170	ENSMUSG00000031170.14
ENSMUST00000075724.8	ENSMUSG00000036120	ENSMUSG00000036120.10
ENSMUST00000212320.1	ENSMUSG00000036120	ENSMUSG00000036120.10
ENSMUST00000005103.11	ENSMUSG00000029832	ENSMUSG00000029832.16
ENSMUST00000160133.1	ENSMUSG00000029832	ENSMUSG00000029832.16
ENSMUST00000072666.3	ENSMUSG00000046886	ENSMUSG00000046886.6
ENSMUST00000209270.1	ENSMUSG00000046886	ENSMUSG00000046886.6
ENSMUST00000025364.5	ENSMUSG00000024487	ENSMUSG00000024487.5
ENSMUST00000019697.8	ENSMUSG00000078762	ENSMUSG00000078762.10
ENSMUST00000075550.3	ENSMUSG00000045273	ENSMUSG00000045273.8
ENSMUST00000223220.1	ENSMUSG00000004791	ENSMUSG00000004791.7
ENSMUST00000004913.6	ENSMUSG00000004791	ENSMUSG00000004791.7
ENSMUST00000047704.7	ENSMUSG00000041491	ENSMUSG00000041491.8
ENSMUST00000081017.2	ENSMUSG00000059230	ENSMUSG00000059230.2
ENSMUST00000129758.2	ENSMUSG00000028407	ENSMUSG00000028407.4
ENSMUST00000106677.7	ENSMUSG00000020612	ENSMUSG00000020612.16
ENSMUST00000106676.7	ENSMUSG00000020612	ENSMUSG00000020612.16
ENSMUST00000049527.6	ENSMUSG00000020612	ENSMUSG00000020612.16
ENSMUST00000031398.13	ENSMUSG00000029445	ENSMUSG00000029445.13
ENSMUST00000144679.1	ENSMUSG00000029445	ENSMUSG00000029445.13
ENSMUST00000154713.7	ENSMUSG00000029445	ENSMUSG00000029445.13
ENSMUST00000042575.6	ENSMUSG00000036822	ENSMUSG00000036822.6
ENSMUST00000220578.1	ENSMUSG00000073079	ENSMUSG00000073079.6
ENSMUST00000221655.1	ENSMUSG00000073079	ENSMUSG00000073079.6
ENSMUST00000222027.1	ENSMUSG00000073079	ENSMUSG00000073079.6
ENSMUST00000021407.10	ENSMUSG00000073079	ENSMUSG00000073079.6
ENSMUST00000102943.1	ENSMUSG00000076430	ENSMUSG00000076430.1
ENSMUST00000115808.3	ENSMUSG00000041915	ENSMUSG00000041915.9
ENSMUST00000234413.1	ENSMUSG00000041915	ENSMUSG00000041915.9
ENSMUST00000234191.1	ENSMUSG00000041915	ENSMUSG00000041915.9
ENSMUST00000213258.1	ENSMUSG00000094764	ENSMUSG00000094764.2
ENSMUST00000078854.1	ENSMUSG00000094764	ENSMUSG00000094764.2
ENSMUST00000102946.7	ENSMUSG00000021357	ENSMUSG00000021357.14
ENSMUST00000021785.7	ENSMUSG00000021357	ENSMUSG00000021357.14
ENSMUST00000061995.9	ENSMUSG00000051346	ENSMUSG00000051346.9
ENSMUST00000069579.6	ENSMUSG00000055839	ENSMUSG00000055839.6
ENSMUST00000216882.1	ENSMUSG00000111863	ENSMUSG00000111863.2
ENSMUST00000078761.4	ENSMUSG00000111863	ENSMUSG00000111863.2
ENSMUST00000140485.7	ENSMUSG00000026014	ENSMUSG00000026014.15
ENSMUST00000182085.7	ENSMUSG00000026014	ENSMUSG00000026014.15
ENSMUST00000090293.10	ENSMUSG00000026014	ENSMUSG00000026014.15
ENSMUST00000142258.2	ENSMUSG00000026014	ENSMUSG00000026014.15
ENSMUST00000027168.11	ENSMUSG00000026014	ENSMUSG00000026014.15
ENSMUST00000044776.12	ENSMUSG00000044005	ENSMUSG00000044005.13
ENSMUST00000123291.1	ENSMUSG00000044005	ENSMUSG00000044005.13
ENSMUST00000132441.1	ENSMUSG00000044005	ENSMUSG00000044005.13
ENSMUST00000045374.7	ENSMUSG00000041046	ENSMUSG00000041046.7
ENSMUST00000213498.1	ENSMUSG00000049315	ENSMUSG00000049315.4
ENSMUST00000214909.2	ENSMUSG00000049315	ENSMUSG00000049315.4
ENSMUST00000215199.1	ENSMUSG00000049315	ENSMUSG00000049315.4
ENSMUST00000056865.1	ENSMUSG00000049315	ENSMUSG00000049315.4
ENSMUST00000048118.14	ENSMUSG00000034528	ENSMUSG00000034528.15
ENSMUST00000120320.7	ENSMUSG00000034528	ENSMUSG00000034528.15
ENSMUST00000112803.2	ENSMUSG00000034528	ENSMUSG00000034528.15
ENSMUST00000173078.7	ENSMUSG00000036990	ENSMUSG00000036990.13
ENSMUST00000173286.7	ENSMUSG00000036990	ENSMUSG00000036990.13
ENSMUST00000139253.7	ENSMUSG00000074884	ENSMUSG00000074884.12
ENSMUST00000110615.7	ENSMUSG00000074884	ENSMUSG00000074884.12
ENSMUST00000099475.11	ENSMUSG00000074884	ENSMUSG00000074884.12
ENSMUST00000031560.13	ENSMUSG00000029575	ENSMUSG00000029575.17
ENSMUST00000112245.5	ENSMUSG00000029575	ENSMUSG00000029575.17
ENSMUST00000123256.2	ENSMUSG00000029575	ENSMUSG00000029575.17
ENSMUST00000118724.7	ENSMUSG00000024532	ENSMUSG00000024532.13
ENSMUST00000091904.5	ENSMUSG00000024532	ENSMUSG00000024532.13
ENSMUST00000003529.8	ENSMUSG00000003437	ENSMUSG00000003437.14
ENSMUST00000026833.5	ENSMUSG00000025737	ENSMUSG00000025737.5
ENSMUST00000207186.3	ENSMUSG00000095640	ENSMUSG00000095640.4
ENSMUST00000207915.1	ENSMUSG00000095640	ENSMUSG00000095640.4
ENSMUST00000208197.1	ENSMUSG00000095640	ENSMUSG00000095640.4
ENSMUST00000186961.6	ENSMUSG00000039218	ENSMUSG00000039218.17
ENSMUST00000190686.6	ENSMUSG00000039218	ENSMUSG00000039218.17
ENSMUST00000088621.10	ENSMUSG00000039218	ENSMUSG00000039218.17
ENSMUST00000233636.1	ENSMUSG00000039218	ENSMUSG00000039218.17
ENSMUST00000191385.2	ENSMUSG00000039218	ENSMUSG00000039218.17
ENSMUST00000223490.1	ENSMUSG00000041297	ENSMUSG00000041297.8
ENSMUST00000042365.8	ENSMUSG00000041297	ENSMUSG00000041297.8
ENSMUST00000222800.1	ENSMUSG00000041297	ENSMUSG00000041297.8
ENSMUST00000221775.1	ENSMUSG00000041297	ENSMUSG00000041297.8
ENSMUST00000164954.2	ENSMUSG00000091091	ENSMUSG00000091091.2
ENSMUST00000066193.4	ENSMUSG00000053624	ENSMUSG00000053624.4
ENSMUST00000022327.12	ENSMUSG00000021798	ENSMUSG00000021798.14
ENSMUST00000090040.11	ENSMUSG00000021798	ENSMUSG00000021798.14
ENSMUST00000022328.13	ENSMUSG00000021798	ENSMUSG00000021798.14
ENSMUST00000064098.13	ENSMUSG00000021798	ENSMUSG00000021798.14
ENSMUST00000228044.1	ENSMUSG00000021798	ENSMUSG00000021798.14
ENSMUST00000227819.1	ENSMUSG00000021798	ENSMUSG00000021798.14
ENSMUST00000022330.8	ENSMUSG00000021798	ENSMUSG00000021798.14
ENSMUST00000072866.11	ENSMUSG00000028437	ENSMUSG00000028437.14
ENSMUST00000108060.9	ENSMUSG00000028437	ENSMUSG00000028437.14
ENSMUST00000132235.1	ENSMUSG00000028437	ENSMUSG00000028437.14
ENSMUST00000087812.1	ENSMUSG00000067513	ENSMUSG00000067513.1
ENSMUST00000211898.1	ENSMUSG00000071078	ENSMUSG00000071078.6
ENSMUST00000095273.6	ENSMUSG00000071078	ENSMUSG00000071078.6
ENSMUST00000051117.2	ENSMUSG00000051503	ENSMUSG00000051503.2
ENSMUST00000152887.2	ENSMUSG00000033918	ENSMUSG00000033918.16
ENSMUST00000048642.14	ENSMUSG00000033918	ENSMUSG00000033918.16
ENSMUST00000232036.1	ENSMUSG00000033918	ENSMUSG00000033918.16
ENSMUST00000207241.2	ENSMUSG00000096436	ENSMUSG00000096436.3
ENSMUST00000052558.3	ENSMUSG00000096436	ENSMUSG00000096436.3
ENSMUST00000115365.2	ENSMUSG00000079659	ENSMUSG00000079659.5
ENSMUST00000198935.1	ENSMUSG00000079659	ENSMUSG00000079659.5
ENSMUST00000032207.8	ENSMUSG00000030114	ENSMUSG00000030114.8
ENSMUST00000208398.2	ENSMUSG00000109328	ENSMUSG00000109328.2
ENSMUST00000127918.1	ENSMUSG00000079170	ENSMUSG00000079170.3
ENSMUST00000025541.5	ENSMUSG00000024639	ENSMUSG00000024639.5
ENSMUST00000224713.1	ENSMUSG00000095609	ENSMUSG00000095609.2
ENSMUST00000178618.1	ENSMUSG00000095609	ENSMUSG00000095609.2
ENSMUST00000173002.7	ENSMUSG00000046491	ENSMUSG00000046491.10
ENSMUST00000057679.9	ENSMUSG00000046491	ENSMUSG00000046491.10
ENSMUST00000151912.1	ENSMUSG00000046491	ENSMUSG00000046491.10
ENSMUST00000110612.7	ENSMUSG00000027245	ENSMUSG00000027245.11
ENSMUST00000126764.1	ENSMUSG00000027245	ENSMUSG00000027245.11
ENSMUST00000107968.9	ENSMUSG00000050063	ENSMUSG00000050063.18
ENSMUST00000107966.9	ENSMUSG00000050063	ENSMUSG00000050063.18
ENSMUST00000177514.7	ENSMUSG00000050063	ENSMUSG00000050063.18
ENSMUST00000107967.2	ENSMUSG00000050063	ENSMUSG00000050063.18
ENSMUST00000071921.12	ENSMUSG00000042508	ENSMUSG00000042508.16
ENSMUST00000095017.10	ENSMUSG00000042508	ENSMUSG00000042508.16
ENSMUST00000183973.7	ENSMUSG00000042508	ENSMUSG00000042508.16
ENSMUST00000184372.7	ENSMUSG00000042508	ENSMUSG00000042508.16
ENSMUST00000183525.1	ENSMUSG00000042508	ENSMUSG00000042508.16
ENSMUST00000185100.1	ENSMUSG00000042508	ENSMUSG00000042508.16
ENSMUST00000022904.7	ENSMUSG00000022295	ENSMUSG00000022295.8
ENSMUST00000228820.1	ENSMUSG00000022295	ENSMUSG00000022295.8
ENSMUST00000038730.6	ENSMUSG00000033383	ENSMUSG00000033383.6
ENSMUST00000171109.8	ENSMUSG00000040957	ENSMUSG00000040957.15
ENSMUST00000046948.9	ENSMUSG00000040957	ENSMUSG00000040957.15
ENSMUST00000042251.10	ENSMUSG00000019763	ENSMUSG00000019763.11
ENSMUST00000131853.1	ENSMUSG00000019763	ENSMUSG00000019763.11
ENSMUST00000126102.7	ENSMUSG00000019763	ENSMUSG00000019763.11
ENSMUST00000155172.7	ENSMUSG00000019763	ENSMUSG00000019763.11
ENSMUST00000128434.1	ENSMUSG00000019763	ENSMUSG00000019763.11
ENSMUST00000238400.1	ENSMUSG00000039153	ENSMUSG00000039153.17
ENSMUST00000113572.8	ENSMUSG00000039153	ENSMUSG00000039153.17
ENSMUST00000162878.7	ENSMUSG00000039153	ENSMUSG00000039153.17
ENSMUST00000159943.7	ENSMUSG00000039153	ENSMUSG00000039153.17
ENSMUST00000162373.7	ENSMUSG00000039153	ENSMUSG00000039153.17
ENSMUST00000162629.7	ENSMUSG00000039153	ENSMUSG00000039153.17
ENSMUST00000160673.7	ENSMUSG00000039153	ENSMUSG00000039153.17
ENSMUST00000162130.7	ENSMUSG00000039153	ENSMUSG00000039153.17
ENSMUST00000160199.1	ENSMUSG00000039153	ENSMUSG00000039153.17
ENSMUST00000113571.9	ENSMUSG00000039153	ENSMUSG00000039153.17
ENSMUST00000099696.7	ENSMUSG00000027215	ENSMUSG00000027215.13
ENSMUST00000028644.10	ENSMUSG00000027215	ENSMUSG00000027215.13
